patient_id,condition,noise_level,condition_number,eigenvalue_0,eigenvalue_1,eigenvalue_2,eigenvalue_3,eigenvalue_4,invisible_weight_phi_baseline,invisible_weight_a_pas_kpa,invisible_weight_b_pas,invisible_weight_ca50_ref_um,invisible_weight_clearance_l_per_h
221,rest@0,realistic,2.127145491784179e+302,212.71454917841788,14.316439653365322,0.6692018981178884,0.09309456861312419,0.0,0.0,0.0,0.0,0.0,1.0
222,rest@0,realistic,1.6379271663104088e+302,163.7927166310409,55.756028650029755,1.632741523286391,0.2226318711608961,0.0,0.0,0.0,0.0,0.0,1.0
436,rest@0,realistic,3.332457199858085e+302,333.24571998580853,6.471299980019274,0.6151846357643481,0.08100527948523452,0.0,0.0,0.0,0.0,0.0,1.0
502,rest@0,realistic,4.195817183732337e+302,419.5817183732337,32.72579915612207,1.3230209613609365,0.052339159577223904,0.0,0.0,0.0,0.0,0.0,1.0
505,rest@0,realistic,3.9402203271243174e+302,394.0220327124317,34.578988597042695,1.3267657806404276,0.07072691202808123,0.0,0.0,0.0,0.0,0.0,1.0
600,rest@0,realistic,1.1593550557718502e+302,115.93550557718503,26.454265439657625,0.5055916804221553,0.28222528049956613,0.0,0.0,0.0,0.0,0.0,1.0
960,rest@0,realistic,5.706858812152744e+302,570.6858812152744,3.284770649388861,0.21168030806674262,0.00030538779894549435,0.0,0.0,0.0,0.0,0.0,1.0
1635,rest@0,realistic,8.219160760399593e+302,821.9160760399593,43.55019441236787,0.2038239206990609,0.02141834611010152,0.0,0.0,0.0,0.0,0.0,1.0
1680,rest@0,realistic,1.3206810879604754e+302,132.06810879604754,73.09488585709803,0.2673064212581954,0.0015295670254797946,0.0,0.0,0.0,0.0,0.0,1.0
1728,rest@0,realistic,9.445561871597501e+301,94.45561871597502,70.37606605242932,0.8212421153915974,0.23297288663535037,0.0,0.0,0.0,0.0,0.0,1.0
2104,rest@0,realistic,9.345091528540659e+301,93.45091528540658,56.099476066558665,0.379326612906337,0.1519044466278863,0.0,0.0,0.0,0.0,0.0,1.0
2197,rest@0,realistic,5.518294465950023e+302,551.8294465950023,3.5438507363293423,0.42097061881350334,0.024851905632637786,0.0,0.0,0.0,0.0,0.0,1.0
2202,rest@0,realistic,5.729125473906706e+302,572.9125473906706,3.3563550909146542,0.437019622196814,0.022857154477855617,0.0,0.0,0.0,0.0,0.0,1.0
2309,rest@0,realistic,1.0976450230440665e+302,109.76450230440665,41.30510064840719,0.46296137606565146,0.26220004856325263,0.0,0.0,0.0,0.0,0.0,1.0
2318,rest@0,realistic,2.1075538374309497e+302,210.75538374309497,56.76844944830051,1.2272241270579045,0.23014561969831504,0.0,0.0,0.0,0.0,0.0,1.0
2669,rest@0,realistic,1.528986301785319e+302,152.8986301785319,38.65520534921268,0.6531060246136934,0.17137547724056118,0.0,0.0,0.0,0.0,0.0,1.0
2682,rest@0,realistic,1.925408690899622e+302,192.5408690899622,24.49071725916964,0.664497173245663,0.37599457837938105,0.0,0.0,0.0,0.0,0.0,1.0
2686,rest@0,realistic,1.8443495266628003e+302,184.43495266628003,24.557224118915457,0.6501574728824334,0.33682272979192857,0.0,0.0,0.0,0.0,0.0,1.0
2740,rest@0,realistic,1.2894998964091403e+302,128.94998964091403,70.58695363827565,0.6353659529019129,0.2128469166913827,0.0,0.0,0.0,0.0,0.0,1.0
2772,rest@0,realistic,1.9965129250285376e+302,199.65129250285378,40.958608978321095,0.6069522672163951,0.09371552399079558,0.0,0.0,0.0,0.0,0.0,1.0
2780,rest@0,realistic,2.2500845545941087e+302,225.00845545941087,27.909748169363827,0.35441135354331815,0.06483223576561675,0.0,0.0,0.0,0.0,0.0,1.0
2781,rest@0,realistic,1.401258564004835e+302,140.1258564004835,42.77889968724817,0.6716467864764193,0.3624680243215229,0.0,0.0,0.0,0.0,0.0,1.0
2784,rest@0,realistic,1.031086320109815e+303,1031.086320109815,15.0710585047621,7.309831368436708,0.0009750127107317934,0.0,0.0,0.0,0.0,0.0,1.0
2807,rest@0,realistic,1.8270188489093386e+302,182.70188489093385,27.37684571933875,0.4411107857194413,0.05920912901125049,0.0,0.0,0.0,0.0,0.0,1.0
