label,time_s,cavity_volume_ml,lv_pressure_mmhg,arterial_pressure_mmhg,venous_pressure_mmhg,aortic_flow_ml_per_s,mitral_flow_ml_per_s,lvot_gradient_mmhg,attached_fraction,parked_fraction,calcium_um
"HCM, untreated",0.11307692307692307,38.29745689547776,145.9183911087986,88.96360329956578,13.630961166350694,237.19227246577336,0.0,55.53163417443819,0.49833213284360534,0.14815503158994964,0.9996544020635202
"HCM, untreated",0.11538461538461539,37.758267709733545,147.48522908780654,89.18230851427238,13.642120521066893,230.14259635502776,0.0,56.92206499540399,0.500254919489128,0.14632867148668321,0.9989562590845964
"HCM, untreated",0.11769230769230771,37.23508896695406,149.00635140404083,89.39133129397838,13.65330985555218,223.31572128976856,0.0,58.275125782323826,0.5020098087623867,0.14461151494239247,0.9978993544101376
"HCM, untreated",0.12000000000000001,36.72741229408967,150.47957070616917,89.59098315381564,13.664527756294916,216.70661280731642,0.0,59.58834787550962,0.5036049749318239,0.14299894802043833,0.9964988850771302
"HCM, untreated",0.12230769230769233,36.23474109334207,151.90291662874523,89.78156827864153,13.675772855531157,210.3101023170922,0.0,60.859487736201146,0.5050479685334157,0.14148656226397674,0.9947695717522127
"HCM, untreated",0.12461538461538463,35.75659083364388,153.2746309498409,89.96338336131514,13.68704383014136,204.12090349184956,0.0,62.08652216757465,0.5063457649382954,0.14007015006125273,0.9927256719611465
"HCM, untreated",0.12692307692307694,35.29248930004038,154.59316142337062,90.13671746593074,13.698339400525159,198.13363206228067,0.0,63.26764216506617,0.5075048087910613,0.13874569963657762,0.9903809929743044
"HCM, untreated",0.12923076923076926,34.84197679497783,155.85715447631674,90.30185191950034,13.709658329458108,192.34282747687567,0.0,64.40124559195513,0.508531054644511,0.13750938975525617,0.9877489043567511
"HCM, untreated",0.13153846153846155,34.40460628859479,157.06544695968776,90.45906023375467,13.720999420934819,186.74297527000274,0.0,65.48592887431309,0.5094300041058333,0.13635758421854507,0.984842350191292
"HCM, untreated",0.13384615384615384,33.97994351742155,158.21705713622708,90.60860805737312,13.732361519002945,181.32852928275767,0.0,66.52047790315743,0.5102067397945624,0.1352868262137289,0.9816738609826592
"HCM, untreated",0.13615384615384615,33.567567032581024,159.31117507877644,90.75075315795996,13.743743506592471,176.09393311907974,0.0,67.503858322102,0.5108659563953896,0.13429383257462904,0.9782555652508067
"HCM, untreated",0.13846153846153847,33.167068199784936,160.347152641673,90.88574543237964,13.755144304344647,171.03364040643217,0.0,68.43520536685477,0.511411989070368,0.13337548799927604,0.9745992008210893
"HCM, untreated",0.14076923076923079,32.778051154237936,161.3244931544568,91.01382694358418,13.7665628694446,166.14213357608716,0.0,69.31381340941611,0.5118488394759735,0.13252883926399914,0.9707161258189212
"HCM, untreated",0.14307692307692307,32.40013271408387,162.24284097310297,91.13523198176199,13.777998194461386,161.41394099077118,0.0,70.13912534539634,0.5121801996114844,0.13175108946671252,0.9666173293763095
"HCM, untreated",0.1453846153846154,32.03294225632192,163.10197100952163,91.25018714746719,13.789449306198923,156.84365233363962,0.0,70.91072194805261,0.5124094737066428,0.1310395923265976,0.9623134420574947
"HCM, untreated",0.1476923076923077,31.676121559240187,163.90177834561783,91.35891145432159,13.800915264560874,152.42593223757316,0.0,71.62831129787081,0.5125397983388336,0.13039184656258312,0.9578147460107431
